"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL164481";"";"0";"546.64";"1";"-0.52";"30";"N#Cc1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCNC(=N)N)C(=O)c3nccs3)C(=O)C2)cc1";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"10.10";"0.20";"6.04";"2.73";"False";"CHEMBL882279";"In vitro inhibitory activity against serine protease thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136598";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL416904";"";"0";"362.43";"0";"2.56";"21";"N=C(N)c1ccc(CNC(=O)C2CCC=C2C(=O)Nc2ccccc2)cc1";"IC50";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"14.65";"0.27";"2.75";"4.91";"True";"CHEMBL816447";"In vitro for the inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132927";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL177444";"";"0";"457.32";"0";"3.88";"39";"N=C(N)NCc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1";"IC50";"'>'";"11000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL818150";"Inhibitory activity against thrombin.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147578";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL273196";"EFEGATRAN";"0";"416.53";"0";"-0.45";"11";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N";"IC50";"'='";"0.03";"nM";"10.52";"";"";"UO_0000065";"25.26";"0.48";"10.97";"7.36";"False";"CHEMBL815795";"Concentration required to inhibit thrombin was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134950";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL340500";"";"0";"480.98";"0";"4.80";"9f";"Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL811067";"Binding affinity against human thrombin.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146806";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL320351";"";"0";"541.61";"2";"0.42";"10";"CC(O)[C@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(=O)N[C@@H](C)c1ccccc1";"IC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"12.02";"0.23";"6.09";"3.03";"False";"CHEMBL649726";"Concentration required to inhibit Human alpha-thrombin was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134950";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL289840";"";"0";"398.55";"0";"3.18";"8";"CCN(C(=O)[C@@H]1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)C1CCCCC1";"IC50";"'='";"13200.0";"nM";"4.88";"";"";"UO_0000065";"12.24";"0.23";"1.70";"4.91";"False";"CHEMBL816447";"In vitro for the inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132927";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL554825";"";"0";"738.77";"2";"1.17";"90";"N=C(N)c1ccc(CNC(=O)CN2C(=O)[C@H](NS(=O)(=O)Cc3ccccc3)CSc3ccc(CC(N)C(=O)O)cc32)cc1.O=C(O)C(F)(F)F";"IC50";"'='";"33000.0";"nM";"4.48";"";"";"UO_0000065";"7.17";"0.14";"3.31";"2.15";"False";"CHEMBL1023377";"Inhibition of human factor 2a by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158384";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL564165";"";"0";"485.49";"0";"1.05";"36";"Cc1nc(N)ccc1CNC(=O)CN1C(=O)[C@H](N)CSc2ccccc21.O=C(O)C(F)(F)F";"IC50";"'='";"88000.0";"nM";"4.06";"";"";"UO_0000065";"10.92";"0.21";"3.01";"3.55";"False";"CHEMBL1023377";"Inhibition of human factor 2a by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158384";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL130420";"";"0";"448.61";"0";"4.87";"1k";"CC1CCCC(C)N1CCCCCN1C(=O)C(c2ccc(C(=N)N)cc2)Oc2ccccc21";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"12.86";"0.24";"0.90";"6.98";"False";"CHEMBL809417";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133480";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL117092";"";"0";"624.72";"2";"-0.25";"2e";"N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2nccc3ccccc23)NS(=O)(=O)Cc2ccccc2)C1O";"IC50";"'>'";"2500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL815798";"In vitro inhibition of human Thrombin (FIIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131910";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";""
"CHEMBL130346";"";"0";"549.46";"1";"4.47";"26g";"N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCc3ccccc3Cl)c2=O)cc1";"IC50";"'<'";"40.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL19902";"DX-9065A";"0";"444.54";"0";"3.99";"4";"CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1";"IC50";"'>'";"2000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"True";"CHEMBL815797";"In vitro evaluation for the concentration needed for inhibiting thrombin by 50%";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127638";"1";"Scientific Literature";"J. Med. Chem.";"1994";""
"CHEMBL2372700";"";"0";"636.75";"2";"-0.63";"table 1";"CC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)[C@@H](C)CC)C(=O)O";"IC50";"'='";"273000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL811068";"Anti-thrombin activity by competitive enzyme assay using the fluorogenic substrate Tos-Gly-Pro-Arg-AMC at pH 8.3.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131543";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL423149";"";"0";"441.02";"1";"6.24";"1d";"CC1CCCC(C)N1CCCCCN1C(=O)C(c2ccccc2Cl)Oc2ccccc21";"IC50";"'='";"65000.0";"nM";"4.19";"";"";"UO_0000065";"9.49";"0.18";"-2.05";"12.77";"False";"CHEMBL809417";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133480";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL339692";"";"0";"626.04";"1";"4.32";"33d";"N=C(N)c1ccc(CNC(=O)Cn2c(-c3cccc(NC(=O)C(F)(F)F)c3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"9.10";"0.18";"1.38";"3.68";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL295211";"";"0";"343.43";"0";"1.82";"15";"COC(=O)CN1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3ccccc3C[C@@H]21";"IC50";"'='";"43000.0";"nM";"4.37";"";"";"UO_0000065";"12.71";"0.24";"2.55";"4.53";"False";"CHEMBL818157";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132127";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";""
"CHEMBL2372725";"";"0";"728.85";"2";"2.88";"table 1";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O";"IC50";"'='";"43000.0";"nM";"4.37";"";"";"UO_0000065";"5.99";"0.11";"1.49";"1.85";"False";"CHEMBL811068";"Anti-thrombin activity by competitive enzyme assay using the fluorogenic substrate Tos-Gly-Pro-Arg-AMC at pH 8.3.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131543";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL609990";"";"0";"1714.07";"";"";"1";"O=C([O-])C1O[C@@H](O[C@H]2C(O)C(NS(=O)(=O)[O-])[C@@H](O)O[C@H]2COS(=O)(=O)[O-])C(NS(=O)(=O)[O-])[C@@H](O)[C@@H]1O[C@@H]1OC(COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@@H](COS(=O)(=O)[O-])[C@@H](O)C(O)C3NS(=O)(=O)[O-])C(O)C2O)[C@H](OS(=O)(=O)[O-])C1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL816071";"Inhibition of Thrombin generation was determined";"F";"BAO_0000019";"assay format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130037";"1";"Scientific Literature";"J. Med. Chem.";"1997";""
"CHEMBL44891";"";"0";"592.83";"2";"7.21";"17";"CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2CCCCCc2ccccc2)c1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"8.94";"0.16";"-1.91";"5.86";"False";"CHEMBL818157";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132127";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";""
"CHEMBL101030";"";"0";"216.28";"0";"2.57";"beta-Benzyl";"O=C1O[C@H]2CCC[C@@H]2[C@@H]1Cc1ccccc1";"IC50";"'='";"73.0";"nM";"7.14";"";"";"UO_0000065";"33.00";"0.61";"4.57";"27.14";"False";"CHEMBL811074";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130641";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL266349";"MELAGATRAN";"0";"429.52";"0";"0.81";"Melagatran";"N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1";"IC50";"'='";"69.2";"nM";"7.16";"";"";"UO_0000065";"16.67";"0.32";"6.35";"4.82";"True";"CHEMBL816475";"In vitro inhibitory activity against thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136541";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL130773";"";"0";"765.96";"2";"4.20";"10jj";"N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1cccc(-c2ccccc2)c1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1";"IC50";"'='";"1680.0";"nM";"5.78";"";"";"UO_0000065";"7.54";"0.15";"1.57";"2.94";"False";"CHEMBL816078";"Inhibitory activity against thrombin (IIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145084";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL417682";"";"0";"502.62";"1";"0.85";"5a";"CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C=O)CCCN=C(N)N";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"16.01";"0.31";"7.20";"4.75";"False";"CHEMBL808504";"Ability to inhibit Thrombin was evaluated by amidolytic method using fluorogenic or chromogenic substrates";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130835";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL298500";"";"0";"543.61";"1";"3.30";"18";"Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(N(CC(=O)O)S(=O)(=O)c3cccc4cccnc34)ccc21";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"14.64";"0.28";"4.66";"4.76";"True";"CHEMBL845034";"Inhibition of human thrombin by chromogenic assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135926";"1";"Scientific Literature";"J. Med. Chem.";"2002";""
"CHEMBL85164";"";"0";"494.53";"0";"1.39";"1a (FOY-305)";"CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1.CS(=O)(=O)O";"IC50";"'='";"31600.0";"nM";"4.50";"";"";"UO_0000065";"11.30";"0.21";"3.11";"3.34";"False";"CHEMBL809536";"Concentration required to inhibit enzymatic cleavage of the chromogenic substrate (H-D-Phe-Pip-Arg-pNA) thrombin in vitro.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128424";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL350380";"";"0";"625.78";"1";"1.36";"34";"N=C(N)NCCC[C@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)[C@@H](Cc2ccccc2)C1=O)C(=O)c1nccs1";"IC50";"'='";"507.0";"nM";"6.29";"";"";"UO_0000065";"10.06";"0.20";"4.93";"3.52";"False";"CHEMBL810937";"In vitro inhibitory activity against serine protease thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136599";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL138243";"";"0";"479.60";"0";"-0.28";"3g";"N=C(N)C1CCC[C@H](NC(=O)CN2CCC[C@H](NS(=O)(=O)CCc3ccccc3)C2=O)C1O";"IC50";"'='";"420.0";"nM";"6.38";"";"";"UO_0000065";"13.30";"0.26";"6.66";"3.85";"False";"CHEMBL816448";"In vitro for inhibition of serine protease thrombin(FIIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129392";"1";"Scientific Literature";"J. Med. Chem.";"1996";""
"CHEMBL324413";"";"0";"539.66";"1";"0.91";"9";"N=C(N)NCCC[C@H](NC(=O)[C@@H]1CC[C@H]2CN(C(=O)CCc3ccccc3)CC(=O)N21)C(=O)c1nccs1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"15.38";"0.30";"7.39";"5.14";"True";"CHEMBL847455";"In vitro inhibitory activity against thrombin(FIIa)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131401";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL140890";"";"0";"465.58";"0";"-0.07";"3p";"N=C(N)C1CCC[C@H](NC(=O)CN2CCCC[C@H](NS(=O)(=O)c3ccccc3)C2=O)C1O";"IC50";"'='";"14.2";"nM";"7.85";"";"";"UO_0000065";"16.86";"0.33";"7.92";"4.74";"False";"CHEMBL816448";"In vitro for inhibition of serine protease thrombin(FIIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129392";"1";"Scientific Literature";"J. Med. Chem.";"1996";""
"CHEMBL495154";"";"0";"392.64";"0";"4.77";"45";"Cc1cccc(NC(=O)c2cc3cc(Cl)cc(Br)c3oc2=O)c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1005175";"Inhibition of human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150342";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL73043";"";"0";"496.57";"0";"4.89";"3d";"CCOC(=O)CNC(=O)c1ccc(C)c(-c2ccc3c(C)cc(Oc4ccc(C(=N)N)cc4)nc3c2)c1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"16.11";"0.30";"3.11";"6.28";"False";"CHEMBL816648";"In vitro inhibitory activity against thrombin in human plasma";"B";"BAO_0000366";"cell-free format";"";"CHEMBL3559721";"Plasma";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136099";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL141043";"";"0";"429.52";"0";"-0.08";"3b";"N=C(N)C1CCC[C@H](NC(=O)CN2CCC[C@H](NC(=O)Cc3ccccc3)C2=O)C1O";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"13.04";"0.25";"5.68";"3.77";"False";"CHEMBL816448";"In vitro for inhibition of serine protease thrombin(FIIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129392";"1";"Scientific Literature";"J. Med. Chem.";"1996";""
"CHEMBL2372696";"";"0";"613.71";"2";"1.17";"table 1";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C)C(=O)O";"IC50";"'='";"54000.0";"nM";"4.27";"";"";"UO_0000065";"6.95";"0.13";"3.10";"1.94";"False";"CHEMBL811068";"Anti-thrombin activity by competitive enzyme assay using the fluorogenic substrate Tos-Gly-Pro-Arg-AMC at pH 8.3.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131543";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL307440";"";"0";"450.97";"0";"0.10";"1";"N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)CCl";"IC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"19.57";"0.39";"8.72";"5.71";"False";"CHEMBL808505";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150022";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";""
"CHEMBL262186";"";"0";"521.63";"1";"-0.39";"14";"N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccccc2)CC1=O)C(=O)c1nccs1";"IC50";"'='";"417.0";"nM";"6.38";"";"";"UO_0000065";"12.23";"0.25";"6.77";"3.57";"False";"CHEMBL882279";"In vitro inhibitory activity against serine protease thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136598";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL350629";"";"0";"563.71";"1";"0.57";"3c";"N=C(N)NCCC[C@@H](NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nccs1";"IC50";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"13.16";"0.27";"6.85";"3.96";"False";"CHEMBL882279";"In vitro inhibitory activity against serine protease thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136598";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL524370";"";"0";"554.60";"2";"4.73";"36ap";"CC(C)CNC(=O)c1ccc(-c2ccc(-c3cocc3CO)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1";"IC50";"'>'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1035203";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137759";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";""
"CHEMBL486112";"";"0";"496.57";"0";"4.77";"36h";"C=C=Cc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1";"IC50";"'='";"27.96";"nM";"7.55";"";"";"UO_0000065";"15.21";"0.28";"2.78";"5.20";"False";"CHEMBL1035203";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137759";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";""
"CHEMBL526504";"";"0";"554.67";"2";"5.63";"36ag";"CC(C)CNC(=O)c1ccc(-c2ccc(Cc3cccs3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1";"IC50";"'='";"42.12";"nM";"7.38";"";"";"UO_0000065";"13.30";"0.25";"1.75";"5.07";"False";"CHEMBL1035203";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137759";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";""
"CHEMBL485704";"";"0";"484.56";"0";"4.62";"36b";"C=Cc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1";"IC50";"'='";"9.4";"nM";"8.03";"";"";"UO_0000065";"16.57";"0.30";"3.41";"5.52";"False";"CHEMBL1035203";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137759";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";""
"CHEMBL487955";"";"0";"498.58";"0";"4.70";"36d";"C=CCc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1";"IC50";"'='";"19.17";"nM";"7.72";"";"";"UO_0000065";"15.48";"0.28";"3.02";"5.31";"False";"CHEMBL1035203";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137759";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";""
"CHEMBL499632";"";"0";"570.67";"3";"5.19";"36ai";"CC(C)CNC(=O)c1ccc(-c2ccc(-c3ccsc3CO)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"12.79";"0.24";"2.11";"4.41";"False";"CHEMBL1035203";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137759";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";""
"CHEMBL487956";"";"0";"482.54";"0";"3.96";"36f";"C#Cc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1";"IC50";"'='";"50.24";"nM";"7.30";"";"";"UO_0000065";"15.13";"0.28";"3.34";"5.02";"False";"CHEMBL1035203";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137759";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";""
